glottocode,word,sum_count,same_meaning,glottolog_langname
midd1317,houses,6,FALSE,Middle English
midd1317,husband,6,FALSE,Middle English
midd1317,intelligence,6,FALSE,Middle English
midd1317,kin,6,FALSE,Middle English
midd1317,laugh,6,FALSE,Middle English
midd1317,led,6,FALSE,Middle English
midd1317,lion,6,FALSE,Middle English
midd1317,makes,6,FALSE,Middle English
midd1317,mantle,6,FALSE,Middle English
midd1317,min,6,FALSE,Middle English
midd1317,month,6,FALSE,Middle English
midd1317,murmur,6,FALSE,Middle English
midd1317,naked,6,FALSE,Middle English
midd1317,ounce,6,TRUE,Middle English
midd1317,owe,6,FALSE,Middle English
midd1317,poll,6,FALSE,Middle English
midd1317,porter,6,FALSE,Middle English
midd1317,provision,6,FALSE,Middle English
midd1317,quarter,6,TRUE,Middle English
midd1317,real,6,TRUE,Middle English
midd1317,riding,6,FALSE,Middle English
midd1317,robber,6,FALSE,Middle English
midd1317,robbery,6,FALSE,Middle English
midd1317,save,6,FALSE,Middle English
midd1317,sew,6,FALSE,Middle English
midd1317,sheep,6,FALSE,Middle English
midd1317,simple,6,FALSE,Middle English
midd1317,singing,6,FALSE,Middle English
midd1317,spice,6,FALSE,Middle English
midd1317,spider,6,FALSE,Middle English
midd1317,square,6,FALSE,Middle English
midd1317,stain,6,FALSE,Middle English
midd1317,stones,6,FALSE,Middle English
midd1317,sun,6,FALSE,Middle English
midd1317,sure,6,TRUE,Middle English
midd1317,tie,6,FALSE,Middle English
midd1317,vapour,6,FALSE,Middle English
midd1317,verses,6,FALSE,Middle English
midd1317,week,6,FALSE,Middle English
midd1317,write,6,FALSE,Middle English
midd1343,wine,6,FALSE,Middle High German
nort2697,aid,6,FALSE,North Azerbaijani
nort2697,artist,6,FALSE,North Azerbaijani
nort2697,bolt,6,TRUE,North Azerbaijani
nort2697,kin,6,FALSE,North Azerbaijani
nort2697,problem,6,TRUE,North Azerbaijani
nort2961,bin,6,FALSE,Northwestern Ojibwa
nucl1301,doping,6,TRUE,Turkish
nucl1301,habitat,6,TRUE,Turkish
nucl1347,guy,6,FALSE,Wolof
nucl1347,peel,6,FALSE,Wolof
nucl1643,oregano,6,FALSE,Japanese
olde1238,sibling,6,FALSE,Old English (ca. 450-1100)
oldf1239,amiable,6,TRUE,Old French (842-ca. 1400)
oldf1239,bras,6,FALSE,Old French (842-ca. 1400)
oldf1239,chef,6,FALSE,Old French (842-ca. 1400)
oldf1239,continuation,6,TRUE,Old French (842-ca. 1400)
oldf1239,digest,6,FALSE,Old French (842-ca. 1400)
oldf1239,digestion,6,TRUE,Old French (842-ca. 1400)
oldf1239,jargon,6,FALSE,Old French (842-ca. 1400)
oldf1239,kernel,6,FALSE,Old French (842-ca. 1400)
oldf1239,minute,6,TRUE,Old French (842-ca. 1400)
oldf1239,mosque,6,TRUE,Old French (842-ca. 1400)
oldf1239,pensive,6,TRUE,Old French (842-ca. 1400)
oldf1239,pirate,6,TRUE,Old French (842-ca. 1400)
oldf1239,poignant,6,FALSE,Old French (842-ca. 1400)
oldf1239,poise,6,FALSE,Old French (842-ca. 1400)
oldf1239,poke,6,FALSE,Old French (842-ca. 1400)
oldf1239,pore,6,TRUE,Old French (842-ca. 1400)
oldf1239,primer,6,TRUE,Old French (842-ca. 1400)
oldf1239,queue,6,FALSE,Old French (842-ca. 1400)
oldf1239,senator,6,TRUE,Old French (842-ca. 1400)
oldf1239,solitude,6,TRUE,Old French (842-ca. 1400)
oldf1239,tumour,6,FALSE,Old French (842-ca. 1400)
oldf1239,uncle,6,FALSE,Old French (842-ca. 1400)
oldn1244,gala,6,FALSE,Old Norse
oldn1244,vegs,6,FALSE,Old Norse
olds1249,coral,6,TRUE,Old Spanish
pali1273,nude,6,FALSE,Pali
pamp1243,king,6,FALSE,Pampanga
penn1240,angle,6,TRUE,Pennsylvania German
plau1238,blond,6,TRUE,Plautdietsch
pohn1238,ser,6,FALSE,Pohnpeian
poli1260,blender,6,TRUE,Polish
poli1260,cholesterol,6,TRUE,Polish
poli1260,graffiti,6,TRUE,Polish
poli1260,monitoring,6,TRUE,Polish
poli1260,stalking,6,TRUE,Polish
port1283,categorize,6,TRUE,Portuguese
port1283,cheddar,6,FALSE,Portuguese
port1283,combines,6,FALSE,Portuguese
port1283,freestyle,6,TRUE,Portuguese
port1283,indexes,6,FALSE,Portuguese
port1283,lacrosse,6,TRUE,Portuguese
port1283,optimize,6,TRUE,Portuguese
port1283,presumes,6,FALSE,Portuguese
port1283,roles,6,FALSE,Portuguese
port1283,skyline,6,TRUE,Portuguese
port1283,slalom,6,TRUE,Portuguese
port1283,sprinter,6,FALSE,Portuguese
port1283,subsidies,6,FALSE,Portuguese
port1283,tinnitus,6,TRUE,Portuguese
port1283,urines,6,FALSE,Portuguese
port1283,viral,6,TRUE,Portuguese
roma1327,balsamic,6,TRUE,Romanian
roma1327,centrist,6,TRUE,Romanian
roma1327,contextual,6,TRUE,Romanian
roma1327,dude,6,FALSE,Romanian
roma1327,euro,6,TRUE,Romanian
roma1327,feedback,6,TRUE,Romanian
roma1327,full-time,6,TRUE,Romanian
roma1327,hiatus,6,TRUE,Romanian
roma1327,impromptu,6,TRUE,Romanian
roma1327,layout,6,TRUE,Romanian
roma1327,macho,6,TRUE,Romanian
roma1327,mutant,6,TRUE,Romanian
roma1327,prescriptive,6,TRUE,Romanian
roma1327,psi,6,TRUE,Romanian
roma1327,ravioli,6,TRUE,Romanian
roma1327,ruse,6,FALSE,Romanian
roma1327,skateboard,6,TRUE,Romanian
roma1327,staccato,6,TRUE,Romanian
roma1327,stimuli,6,FALSE,Romanian
scot1245,catalog,6,FALSE,Scottish Gaelic
slov1268,dude,6,FALSE,Slovenian
slov1268,liter,6,TRUE,Slovenian
slov1268,mini,6,FALSE,Slovenian
slov1269,gradient,6,TRUE,Slovak
slov1269,linoleum,6,TRUE,Slovak
sout1528,heroin,6,TRUE,Serbian-Croatian-Bosnian
stan1288,bunkers,6,FALSE,Spanish
stan1288,emerges,6,FALSE,Spanish
stan1288,malls,6,FALSE,Spanish
stan1288,minivan,6,TRUE,Spanish
stan1288,modems,6,FALSE,Spanish
stan1288,placentas,6,FALSE,Spanish
stan1288,probes,6,FALSE,Spanish
stan1288,slugger,6,TRUE,Spanish
stan1288,snaps,6,FALSE,Spanish
stan1288,timeline,6,TRUE,Spanish
stan1288,torsos,6,FALSE,Spanish
stan1289,anal,6,TRUE,Catalan
stan1289,bit,6,TRUE,Catalan
stan1289,bona,6,FALSE,Catalan
stan1289,cactus,6,TRUE,Catalan
stan1289,cereal,6,TRUE,Catalan
stan1289,club,6,TRUE,Catalan
stan1289,colors,6,TRUE,Catalan
stan1289,continents,6,FALSE,Catalan
stan1289,delta,6,TRUE,Catalan
stan1289,dental,6,TRUE,Catalan
stan1289,dot,6,FALSE,Catalan
stan1289,fix,6,FALSE,Catalan
stan1289,independent,6,TRUE,Catalan
stan1289,instructor,6,TRUE,Catalan
stan1289,intern,6,TRUE,Catalan
stan1289,lax,6,TRUE,Catalan
stan1289,musical,6,TRUE,Catalan
stan1289,open,6,TRUE,Catalan
stan1289,pans,6,FALSE,Catalan
stan1289,pelvis,6,TRUE,Catalan
stan1289,piano,6,TRUE,Catalan
stan1289,pilot,6,TRUE,Catalan
stan1289,polar,6,TRUE,Catalan
stan1289,poll,6,FALSE,Catalan
stan1289,punt,6,FALSE,Catalan
stan1289,real,6,TRUE,Catalan
stan1289,record,6,FALSE,Catalan
stan1289,reflector,6,TRUE,Catalan
stan1289,reflex,6,TRUE,Catalan
stan1289,restaurant,6,TRUE,Catalan
stan1289,rigor,6,TRUE,Catalan
stan1289,simple,6,TRUE,Catalan
stan1289,tip,6,FALSE,Catalan
stan1289,tram,6,FALSE,Catalan
stan1289,urgent,6,TRUE,Catalan
stan1289,vent,6,FALSE,Catalan
stan1289,versions,6,FALSE,Catalan
stan1289,vocals,6,FALSE,Catalan
stan1290,alligators,6,FALSE,French
stan1290,cliches,6,FALSE,French
stan1290,collaborative,6,FALSE,French
stan1290,flips,6,FALSE,French
stan1290,pueblo,6,FALSE,French
stan1290,rectangles,6,FALSE,French
stan1306,radon,6,TRUE,Standard Malay
stan1306,uranium,6,TRUE,Standard Malay
sume1241,had,6,FALSE,Sumerian
sume1241,rum,6,FALSE,Sumerian
swat1243,babe,6,FALSE,Swati
swed1254,antisocial,6,TRUE,Swedish
swed1254,atoms,6,FALSE,Swedish
swed1254,attacker,6,FALSE,Swedish
swed1254,automation,6,TRUE,Swedish
swed1254,bikini,6,TRUE,Swedish
swed1254,blinks,6,FALSE,Swedish
swed1254,chutney,6,TRUE,Swedish
swed1254,fascism,6,TRUE,Swedish
swed1254,feminism,6,TRUE,Swedish
swed1254,finalist,6,TRUE,Swedish
swed1254,furry,6,TRUE,Swedish
swed1254,illusions,6,FALSE,Swedish
swed1254,infiltration,6,TRUE,Swedish
swed1254,kilometers,6,FALSE,Swedish
swed1254,mascara,6,TRUE,Swedish
swed1254,moderator,6,TRUE,Swedish
swed1254,modernism,6,TRUE,Swedish
swed1254,pistols,6,FALSE,Swedish
swed1254,playback,6,TRUE,Swedish
swed1254,poets,6,FALSE,Swedish
swed1254,professors,6,FALSE,Swedish
swed1254,reparations,6,FALSE,Swedish
swed1254,revolutions,6,FALSE,Swedish
swed1254,risks,6,FALSE,Swedish
swed1254,rivals,6,FALSE,Swedish
swed1254,scooter,6,TRUE,Swedish
swed1254,signals,6,FALSE,Swedish
swed1254,slams,6,FALSE,Swedish
swed1254,sonar,6,TRUE,Swedish
swed1254,staccato,6,TRUE,Swedish
swed1254,stations,6,FALSE,Swedish
swed1254,steroid,6,TRUE,Swedish
swed1254,subversion,6,TRUE,Swedish
swed1254,vinyl,6,TRUE,Swedish
swed1254,vodka,6,TRUE,Swedish
swed1254,woken,6,FALSE,Swedish
taga1270,motel,6,TRUE,Tagalog
tata1255,business,6,TRUE,Tatar
tata1255,may,6,FALSE,Tatar
vlaa1240,pit,6,TRUE,Western Flemish
west2354,beam,6,FALSE,Western Frisian
west2354,bean,6,TRUE,Western Frisian
west2354,blaze,6,FALSE,Western Frisian
west2354,died,6,FALSE,Western Frisian
west2354,east,6,TRUE,Western Frisian
west2354,heal,6,FALSE,Western Frisian
west2354,pine,6,FALSE,Western Frisian
west2354,rein,6,FALSE,Western Frisian
west2354,seal,6,FALSE,Western Frisian
west2354,see,6,FALSE,Western Frisian
west2354,stream,6,TRUE,Western Frisian
west2354,weak,6,FALSE,Western Frisian
west2354,write,6,FALSE,Western Frisian
west2615,bid,6,FALSE,Western Apache
adny1235,euro,5,TRUE,Adnyamathanha
area1240,mama,5,FALSE,'Are'are
arom1237,cash,5,FALSE,Aromanian
arom1237,est,5,FALSE,Aromanian
arom1237,gras,5,FALSE,Aromanian
arom1237,mini,5,FALSE,Aromanian
arom1237,rug,5,FALSE,Aromanian
arom1237,shed,5,FALSE,Aromanian
basq1248,kin,5,FALSE,Basque
basq1248,omen,5,FALSE,Basque
basq1248,squash,5,TRUE,Basque
basq1248,zebra,5,TRUE,Basque
bret1244,biz,5,FALSE,Breton
bret1244,labour,5,FALSE,Breton
bret1244,rod,5,FALSE,Breton
bret1244,sell,5,FALSE,Breton
bret1244,sin,5,FALSE,Breton
bret1244,went,5,FALSE,Breton
casi1235,don,5,FALSE,Casiguran-Nagtipunan Agta
cebu1242,paprika,5,FALSE,Cebuano
corn1251,pore,5,FALSE,Cornish
czec1258,anthrax,5,TRUE,Czech
czec1258,euro,5,TRUE,Czech
czec1258,holocaust,5,TRUE,Czech
czec1258,lithium,5,TRUE,Czech
czec1258,mango,5,TRUE,Czech
czec1258,optimum,5,TRUE,Czech
czec1258,paranoia,5,TRUE,Czech
czec1258,parka,5,TRUE,Czech
czec1258,placebo,5,TRUE,Czech
czec1258,plutonium,5,TRUE,Czech
czec1258,runway,5,TRUE,Czech
czec1258,steroid,5,TRUE,Czech
dani1285,aggressor,5,TRUE,Danish
dani1285,app,5,TRUE,Danish
dani1285,bids,5,FALSE,Danish
dani1285,bizarre,5,TRUE,Danish
dani1285,camper,5,TRUE,Danish
dani1285,cobalt,5,TRUE,Danish
dani1285,families,5,FALSE,Danish
dani1285,finer,5,FALSE,Danish
dani1285,gym,5,FALSE,Danish
dani1285,lander,5,FALSE,Danish
dani1285,partners,5,FALSE,Danish
dani1285,pickup,5,TRUE,Danish
dani1285,planters,5,FALSE,Danish
dani1285,respondent,5,TRUE,Danish
dani1285,rides,5,FALSE,Danish
dani1285,teenagers,5,FALSE,Danish
dutc1256,blisters,5,FALSE,Dutch
dutc1256,briefing,5,TRUE,Dutch
dutc1256,cassettes,5,FALSE,Dutch
dutc1256,doping,5,TRUE,Dutch
dutc1256,filibuster,5,TRUE,Dutch
dutc1256,inferno,5,FALSE,Dutch
dutc1256,kilometers,5,FALSE,Dutch
dutc1256,okra,5,TRUE,Dutch
dutc1256,parallels,5,FALSE,Dutch
dutc1256,placebo,5,TRUE,Dutch
dutc1256,prompts,5,FALSE,Dutch
dutc1256,scripts,5,FALSE,Dutch
dutc1256,stewards,5,FALSE,Dutch
dutc1256,stunts,5,FALSE,Dutch
dutc1256,tours,5,FALSE,Dutch
dutc1256,tragedies,5,FALSE,Dutch
dutc1256,understatement,5,TRUE,Dutch
dutc1256,wagons,5,FALSE,Dutch
esto1258,tonne,5,FALSE,Estonian
finn1318,aerobic,5,FALSE,Finnish
finn1318,blazer,5,FALSE,Finnish
finn1318,chic,5,TRUE,Finnish
finn1318,feta,5,TRUE,Finnish
finn1318,hype,5,TRUE,Finnish
finn1318,intelligentsia,5,TRUE,Finnish
finn1318,khaki,5,TRUE,Finnish
finn1318,leukemia,5,TRUE,Finnish
finn1318,logo,5,TRUE,Finnish
gali1258,altar,5,TRUE,Galician
gali1258,anterior,5,TRUE,Galician
gali1258,artificial,5,TRUE,Galician
gali1258,cable,5,TRUE,Galician
gali1258,cal,5,FALSE,Galician
gali1258,chocolate,5,TRUE,Galician
gali1258,coma,5,TRUE,Galician
gali1258,costume,5,FALSE,Galician
gali1258,deter,5,FALSE,Galician
gali1258,familiar,5,TRUE,Galician
gali1258,fan,5,TRUE,Galician
gali1258,inspector,5,TRUE,Galician
gali1258,mango,5,FALSE,Galician
gali1258,pedal,5,TRUE,Galician
gali1258,peso,5,TRUE,Galician
gali1258,rise,5,FALSE,Galician
gali1258,simple,5,TRUE,Galician
gali1258,singular,5,TRUE,Galician
gali1258,sugar,5,FALSE,Galician
gali1258,tan,5,FALSE,Galician
gali1258,terror,5,TRUE,Galician
gali1258,tire,5,FALSE,Galician
gali1258,total,5,TRUE,Galician
gali1258,van,5,FALSE,Galician
gali1258,variable,5,TRUE,Galician
garo1247,mat,5,FALSE,Garo
hait1244,angle,5,FALSE,Haitian
hait1244,bag,5,FALSE,Haitian
hait1244,grip,5,FALSE,Haitian
hait1244,papa,5,TRUE,Haitian
hait1244,tab,5,FALSE,Haitian
hait1244,ton,5,FALSE,Haitian
hili1240,mango,5,FALSE,Hiligaynon
hung1274,linked,5,FALSE,Hungarian
icel1247,melting,5,FALSE,Icelandic
indo1316,regimen,5,TRUE,Standard Indonesian
indo1316,talkin,5,FALSE,Standard Indonesian
iris1253,braille,5,TRUE,Irish
iris1253,pasta,5,TRUE,Irish
iris1253,plasma,5,TRUE,Irish
ital1282,cheesecake,5,TRUE,Italian
ital1282,replicate,5,FALSE,Italian
ital1282,skyline,5,TRUE,Italian
ital1282,tofu,5,TRUE,Italian
jeha1242,kit,5,FALSE,Jehai
kich1262,tap,5,FALSE,K'iche'
ladi1251,prove,5,FALSE,Ladino
lati1261,aluminum,5,FALSE,Latin
lati1261,chromium,5,TRUE,Latin
lati1261,crises,5,FALSE,Latin
lati1261,decades,5,FALSE,Latin
lati1261,disparate,5,FALSE,Latin
lati1261,flares,5,FALSE,Latin
lati1261,proton,5,TRUE,Latin
lati1261,specter,5,FALSE,Latin
latv1249,administrators,5,FALSE,Latvian
latv1249,bads,5,FALSE,Latvian
latv1249,delta,5,TRUE,Latvian
latv1249,guns,5,FALSE,Latvian
latv1249,pods,5,FALSE,Latvian
latv1249,pups,5,FALSE,Latvian
latv1249,tundra,5,TRUE,Latvian
loui1240,chagrin,5,FALSE,Louisiana Creole French
luxe1241,absurd,5,TRUE,Moselle Franconian
luxe1241,fee,5,FALSE,Moselle Franconian
luxe1241,fit,5,TRUE,Moselle Franconian
luxe1241,heel,5,FALSE,Moselle Franconian
luxe1241,kill,5,FALSE,Moselle Franconian
luxe1241,pro,5,FALSE,Moselle Franconian
male1292,tap,5,FALSE,Malecite-Passamaquoddy
malt1254,basal,5,FALSE,Maltese
malt1254,bus,5,FALSE,Maltese
malt1254,dwell,5,FALSE,Maltese
malt1254,landing,5,TRUE,Maltese
malt1254,manifest,5,FALSE,Maltese
malt1254,raw,5,FALSE,Maltese
malt1254,rid,5,FALSE,Maltese
mans1262,lain,5,FALSE,Mansaka
manx1243,hed,5,FALSE,Manx
mara1404,bagel,5,FALSE,Maranao
midd1317,abstract,5,TRUE,Middle English
midd1317,action,5,FALSE,Middle English
midd1317,alien,5,TRUE,Middle English
midd1317,author,5,FALSE,Middle English
midd1317,ball,5,FALSE,Middle English
midd1317,barn,5,FALSE,Middle English
midd1317,beaten,5,FALSE,Middle English
midd1317,bees,5,FALSE,Middle English
midd1317,bound,5,FALSE,Middle English
midd1317,bras,5,FALSE,Middle English
midd1317,brother,5,TRUE,Middle English
midd1317,camel,5,TRUE,Middle English
midd1317,chapel,5,FALSE,Middle English
midd1317,chef,5,FALSE,Middle English
midd1317,cod,5,FALSE,Middle English
midd1317,confession,5,FALSE,Middle English
midd1317,conscience,5,TRUE,Middle English
midd1317,cope,5,TRUE,Middle English
midd1317,corner,5,TRUE,Middle English
midd1317,crime,5,FALSE,Middle English
midd1317,dawn,5,FALSE,Middle English
midd1317,done,5,FALSE,Middle English
midd1317,dumb,5,FALSE,Middle English
midd1317,eel,5,FALSE,Middle English
midd1317,gal,5,FALSE,Middle English
midd1317,gracious,5,TRUE,Middle English
midd1317,grave,5,TRUE,Middle English
midd1317,hateful,5,FALSE,Middle English
midd1317,holly,5,FALSE,Middle English
midd1317,hoot,5,FALSE,Middle English
midd1317,hose,5,TRUE,Middle English
midd1317,hound,5,TRUE,Middle English
midd1317,hue,5,FALSE,Middle English
midd1317,libel,5,FALSE,Middle English
midd1317,mane,5,FALSE,Middle English
midd1317,melt,5,FALSE,Middle English
midd1317,muscle,5,TRUE,Middle English
midd1317,mysteries,5,FALSE,Middle English
midd1317,nap,5,TRUE,Middle English
midd1317,nest,5,TRUE,Middle English
midd1317,obedient,5,TRUE,Middle English
midd1317,organ,5,FALSE,Middle English
midd1317,parable,5,TRUE,Middle English
midd1317,peril,5,FALSE,Middle English
midd1317,pike,5,FALSE,Middle English
midd1317,plough,5,FALSE,Middle English
midd1317,poke,5,FALSE,Middle English
midd1317,powder,5,FALSE,Middle English
midd1317,prisoner,5,TRUE,Middle English
midd1317,purple,5,FALSE,Middle English
midd1317,rape,5,FALSE,Middle English
midd1317,rare,5,TRUE,Middle English
midd1317,refuge,5,TRUE,Middle English
midd1317,rice,5,FALSE,Middle English
midd1317,risen,5,FALSE,Middle English
midd1317,robe,5,TRUE,Middle English
midd1317,rope,5,FALSE,Middle English
midd1317,rude,5,FALSE,Middle English
midd1317,seed,5,TRUE,Middle English
midd1317,seem,5,FALSE,Middle English
midd1317,shone,5,FALSE,Middle English
midd1317,silence,5,FALSE,Middle English
midd1317,sinful,5,FALSE,Middle English
midd1317,slave,5,FALSE,Middle English
midd1317,sour,5,TRUE,Middle English
midd1317,spur,5,FALSE,Middle English
midd1317,storm,5,TRUE,Middle English
midd1317,suite,5,FALSE,Middle English
midd1317,sullen,5,FALSE,Middle English
midd1317,tables,5,FALSE,Middle English
midd1317,tool,5,TRUE,Middle English
midd1317,trumpet,5,TRUE,Middle English
midd1317,violent,5,TRUE,Middle English
midd1317,wake,5,FALSE,Middle English
midd1317,worm,5,TRUE,Middle English
midd1343,rose,5,FALSE,Middle High German
nort2671,save,5,FALSE,North Saami
nort2697,imam,5,TRUE,North Azerbaijani
nort2697,mane,5,FALSE,North Azerbaijani
nort2697,tank,5,TRUE,North Azerbaijani
nort2697,toy,5,FALSE,North Azerbaijani
nucl1301,safari,5,TRUE,Turkish
nucl1347,eel,5,FALSE,Wolof
olde1238,doc,5,FALSE,Old English (ca. 450-1100)
oldf1239,adamant,5,TRUE,Old French (842-ca. 1400)
oldf1239,ascension,5,FALSE,Old French (842-ca. 1400)
oldf1239,beau,5,FALSE,Old French (842-ca. 1400)
oldf1239,camel,5,TRUE,Old French (842-ca. 1400)
oldf1239,glorious,5,TRUE,Old French (842-ca. 1400)
oldf1239,impersonal,5,TRUE,Old French (842-ca. 1400)
oldf1239,inspiration,5,TRUE,Old French (842-ca. 1400)
oldf1239,levee,5,FALSE,Old French (842-ca. 1400)
oldf1239,mantel,5,FALSE,Old French (842-ca. 1400)
oldf1239,nocturnal,5,TRUE,Old French (842-ca. 1400)
oldf1239,oblivion,5,FALSE,Old French (842-ca. 1400)
oldf1239,overt,5,FALSE,Old French (842-ca. 1400)
oldf1239,pension,5,FALSE,Old French (842-ca. 1400)
oldf1239,precedent,5,FALSE,Old French (842-ca. 1400)
oldf1239,prerogative,5,TRUE,Old French (842-ca. 1400)
oldf1239,procurement,5,TRUE,Old French (842-ca. 1400)
oldf1239,savor,5,FALSE,Old French (842-ca. 1400)
oldf1239,taster,5,FALSE,Old French (842-ca. 1400)
oldf1239,valor,5,FALSE,Old French (842-ca. 1400)
oldf1239,variant,5,FALSE,Old French (842-ca. 1400)
oldn1244,fax,5,FALSE,Old Norse
oldn1244,gap,5,TRUE,Old Norse
pali1273,pate,5,FALSE,Pali
pali1273,taro,5,FALSE,Pali
papi1253,mama,5,TRUE,Papiamento
papi1253,union,5,FALSE,Papiamento
penn1240,dart,5,FALSE,Pennsylvania German
penn1240,links,5,FALSE,Pennsylvania German
poli1260,apartheid,5,TRUE,Polish
poli1260,bulimia,5,TRUE,Polish
poli1260,euro,5,TRUE,Polish
poli1260,feedback,5,TRUE,Polish
poli1260,joystick,5,TRUE,Polish
poli1260,lacrosse,5,TRUE,Polish
poli1260,modeling,5,TRUE,Polish
poli1260,planetarium,5,TRUE,Polish
poli1260,receptor,5,TRUE,Polish
poli1260,sampling,5,TRUE,Polish
poli1260,staccato,5,TRUE,Polish
poli1260,steroid,5,TRUE,Polish
port1283,admires,5,FALSE,Portuguese
port1283,blog,5,TRUE,Portuguese
port1283,exudes,5,FALSE,Portuguese
port1283,futures,5,FALSE,Portuguese
port1283,laptop,5,TRUE,Portuguese
port1283,mates,5,FALSE,Portuguese
port1283,quotas,5,FALSE,Portuguese
port1283,rapes,5,FALSE,Portuguese
port1283,snowboard,5,TRUE,Portuguese
port1283,solos,5,FALSE,Portuguese
port1283,yuan,5,TRUE,Portuguese
roma1327,anemia,5,FALSE,Romanian
roma1327,bodyguard,5,TRUE,Romanian
roma1327,clone,5,TRUE,Romanian
roma1327,confetti,5,TRUE,Romanian
roma1327,cranial,5,TRUE,Romanian
roma1327,espresso,5,TRUE,Romanian
roma1327,factual,5,TRUE,Romanian
roma1327,fundamentalist,5,TRUE,Romanian
roma1327,intercom,5,TRUE,Romanian
roma1327,iridescent,5,TRUE,Romanian
roma1327,jackpot,5,TRUE,Romanian
roma1327,know-how,5,TRUE,Romanian
roma1327,lingerie,5,FALSE,Romanian
roma1327,macabre,5,FALSE,Romanian
roma1327,maximal,5,TRUE,Romanian
roma1327,nonstop,5,TRUE,Romanian
roma1327,radon,5,TRUE,Romanian
roma1327,refractor,5,TRUE,Romanian
roma1327,roaming,5,TRUE,Romanian
roma1327,savor,5,FALSE,Romanian
roma1327,steroid,5,TRUE,Romanian
scot1243,adaptable,5,TRUE,Scots
scot1243,categories,5,FALSE,Scots
scot1243,electrical,5,TRUE,Scots
scot1243,encyclopaedia,5,FALSE,Scots
scot1245,carbon,5,TRUE,Scottish Gaelic
slov1268,bike,5,FALSE,Slovenian
slov1268,brine,5,FALSE,Slovenian
slov1269,babe,5,FALSE,Slovak
slov1269,cop,5,FALSE,Slovak
slov1269,determinant,5,TRUE,Slovak
slov1269,gondola,5,TRUE,Slovak
slov1269,zoom,5,FALSE,Slovak
sout1528,moderator,5,TRUE,Serbian-Croatian-Bosnian
sout1528,predator,5,TRUE,Serbian-Croatian-Bosnian
sout1528,radon,5,TRUE,Serbian-Croatian-Bosnian
sout1528,tries,5,FALSE,Serbian-Croatian-Bosnian
sout1528,tundra,5,TRUE,Serbian-Croatian-Bosnian
stan1288,captures,5,FALSE,Spanish
stan1288,clicks,5,FALSE,Spanish
stan1288,networking,5,TRUE,Spanish
stan1289,actor,5,TRUE,Catalan
stan1289,anterior,5,TRUE,Catalan
stan1289,bell,5,FALSE,Catalan
stan1289,bloc,5,TRUE,Catalan
stan1289,bulb,5,TRUE,Catalan
stan1289,cant,5,FALSE,Catalan
stan1289,capital,5,TRUE,Catalan
stan1289,circular,5,TRUE,Catalan
stan1289,clarinet,5,TRUE,Catalan
stan1289,classes,5,FALSE,Catalan
stan1289,clot,5,FALSE,Catalan
stan1289,continent,5,TRUE,Catalan
stan1289,cops,5,FALSE,Catalan
stan1289,cub,5,FALSE,Catalan
stan1289,decisions,5,FALSE,Catalan
stan1289,dependent,5,TRUE,Catalan
stan1289,diagonal,5,TRUE,Catalan
stan1289,evident,5,TRUE,Catalan
stan1289,fat,5,FALSE,Catalan
stan1289,files,5,FALSE,Catalan
stan1289,fort,5,TRUE,Catalan
stan1289,gram,5,TRUE,Catalan
stan1289,grams,5,FALSE,Catalan
stan1289,hotel,5,TRUE,Catalan
stan1289,imperial,5,TRUE,Catalan
stan1289,impossible,5,TRUE,Catalan
stan1289,individual,5,TRUE,Catalan
stan1289,inferior,5,TRUE,Catalan
stan1289,local,5,TRUE,Catalan
stan1289,materials,5,FALSE,Catalan
stan1289,mates,5,FALSE,Catalan
stan1289,medieval,5,TRUE,Catalan
stan1289,moment,5,TRUE,Catalan
stan1289,mon,5,FALSE,Catalan
stan1289,noses,5,FALSE,Catalan
stan1289,ornament,5,TRUE,Catalan
stan1289,pals,5,FALSE,Catalan
stan1289,particulars,5,FALSE,Catalan
stan1289,perpendicular,5,TRUE,Catalan
stan1289,pin,5,TRUE,Catalan
stan1289,pins,5,FALSE,Catalan
stan1289,portal,5,TRUE,Catalan
stan1289,porter,5,TRUE,Catalan
stan1289,pupil,5,FALSE,Catalan
stan1289,rec,5,FALSE,Catalan
stan1289,rectangular,5,TRUE,Catalan
stan1289,rim,5,FALSE,Catalan
stan1289,sector,5,TRUE,Catalan
stan1289,sons,5,FALSE,Catalan
stan1289,terminal,5,TRUE,Catalan
stan1289,tons,5,FALSE,Catalan
stan1289,triple,5,TRUE,Catalan
stan1289,verge,5,FALSE,Catalan
stan1289,vertical,5,TRUE,Catalan
stan1289,vital,5,TRUE,Catalan
stan1290,configurations,5,FALSE,French
stan1290,endures,5,FALSE,French
stan1290,groins,5,FALSE,French
stan1290,scripts,5,FALSE,French
stan1290,sodas,5,FALSE,French
stan1290,suicides,5,FALSE,French
stan1290,tacos,5,TRUE,French
stan1290,tortillas,5,FALSE,French
sund1252,saga,5,FALSE,Sundanese
swah1253,libido,5,TRUE,Swahili
swed1254,aerobics,5,TRUE,Swedish
swed1254,ambitions,5,FALSE,Swedish
swed1254,angels,5,FALSE,Swedish
swed1254,autism,5,TRUE,Swedish
swed1254,babies,5,FALSE,Swedish
swed1254,barons,5,FALSE,Swedish
swed1254,blacks,5,FALSE,Swedish
swed1254,bourgeoisie,5,TRUE,Swedish
swed1254,brunch,5,TRUE,Swedish
swed1254,bulldozer,5,TRUE,Swedish
